"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-06-13 ~ 2026-06-12"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 강원특별자치도"
"시군구 : 춘천시"
"읍면동 : 효자동"
"면적 : 전체"
"금액선택 : 30 ~ 1000 만원"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1139","강원특별자치도 춘천시 효자동","1*","25m미만","40.00","월세","202508","07","300","45","2008","백령로","202508~202608","신규","-","","","단독다가구"
"1140","강원특별자치도 춘천시 효자동","1**","8m미만","23.00","월세","202508","06","300","45","2018","법원뒷길","202508~202608","신규","-","","","단독다가구"
"1141","강원특별자치도 춘천시 효자동","6**","8m미만","66.96","월세","202508","06","500","45","1989","효명길","202508~202708","신규","-","","","단독다가구"
"1142","강원특별자치도 춘천시 효자동","6**","12m미만","27.00","월세","202508","05","300","45","2016","닥나무길9번길","202508~202608","신규","-","","","단독다가구"
"1143","강원특별자치도 춘천시 효자동","6**","8m미만","30.00","월세","202508","05","300","42","2017","춘천로204번길","202508~202612","신규","-","","","단독다가구"
"1144","강원특별자치도 춘천시 효자동","1**","8m미만","25.00","월세","202508","04","300","40","2017","효자로102번길","202508~202608","신규","-","","","단독다가구"
"1145","강원특별자치도 춘천시 효자동","4**","12m미만","25.00","월세","202508","04","300","30","2012","효자상길","202508~202608","신규","-","","","단독다가구"
"1146","강원특별자치도 춘천시 효자동","3**","8m미만","28.00","월세","202508","03","500","43","2016","청운길","202508~202608","신규","-","","","단독다가구"
"1147","강원특별자치도 춘천시 효자동","1**","8m미만","23.00","월세","202508","03","300","36","1996","백령로23번길","202508~202608","신규","-","","","단독다가구"
"1148","강원특별자치도 춘천시 효자동","7**","8m미만","26.00","월세","202508","02","300","45","2021","춘천로255번길","202508~202608","신규","-","","","단독다가구"
"1149","강원특별자치도 춘천시 효자동","1**","8m미만","23.00","월세","202508","02","300","45","2017","백령로67번길","202508~202608","신규","-","","","단독다가구"
"1150","강원특별자치도 춘천시 효자동","3**","8m미만","27.00","월세","202508","02","300","30","","공지로264번길","202508~202608","신규","-","","","단독다가구"
"1151","강원특별자치도 춘천시 효자동","1**","8m미만","23.00","월세","202508","02","300","45","2017","백령로67번길","202508~202608","신규","-","","","단독다가구"
"1152","강원특별자치도 춘천시 효자동","1**","12m미만","40.00","월세","202508","02","500","51","2015","둥지길","202508~202708","신규","-","","","단독다가구"
"1153","강원특별자치도 춘천시 효자동","6**","12m미만","50.00","월세","202508","01","500","68","2016","닥나무길9번길","202507~202607","신규","-","","","단독다가구"
"1154","강원특별자치도 춘천시 효자동","7**","12m미만","45.00","월세","202508","01","500","60","2017","공지로307번길","202508~202602","갱신","사용","500","60","단독다가구"
"1155","강원특별자치도 춘천시 효자동","4*","8m미만","28.00","월세","202508","01","300","40","2014","두하길25번길","202508~202608","신규","-","","","단독다가구"
"1156","강원특별자치도 춘천시 효자동","1**","8m미만","18.00","월세","202507","31","100","30","1994","백령로23번길","-","-","-","","","단독다가구"
"1157","강원특별자치도 춘천시 효자동","6**","12m미만","45.00","월세","202507","31","500","65","2015","춘천로204번길","202508~202608","신규","-","","","단독다가구"
"1158","강원특별자치도 춘천시 효자동","6**","12m미만","80.28","월세","202507","31","500","40","1993","백령로138번길","202508~202608","신규","-","","","단독다가구"
"1159","강원특별자치도 춘천시 효자동","6**","8m미만","20.00","월세","202507","31","300","40","2018","서부대성로205번길","202508~202608","신규","-","","","단독다가구"
"1160","강원특별자치도 춘천시 효자동","1*","12m미만","25.00","월세","202507","31","300","40","2016","으뜸길","202508~202608","신규","-","","","단독다가구"
"1161","강원특별자치도 춘천시 효자동","6**","12m미만","28.00","월세","202507","31","500","43","2016","두하길","202507~202602","신규","-","","","단독다가구"
"1162","강원특별자치도 춘천시 효자동","6**","8m미만","45.00","월세","202507","31","1,000","65","2002","백령로147번길","202508~202707","신규","-","","","단독다가구"
"1163","강원특별자치도 춘천시 효자동","6**","8m미만","24.00","월세","202507","30","300","30","2016","서부대성로227번길","202508~202608","신규","-","","","단독다가구"
"1164","강원특별자치도 춘천시 효자동","1*","8m미만","61.00","월세","202507","30","500","35","1983","백령로165번길","202508~202708","신규","-","","","단독다가구"
"1165","강원특별자치도 춘천시 효자동","7**","8m미만","28.00","월세","202507","30","300","40","2017","삭주로70번길","202508~202608","신규","-","","","단독다가구"
"1166","강원특별자치도 춘천시 효자동","1**","12m미만","33.00","월세","202507","29","300","45","2016","둥지길","202507~202601","신규","-","","","단독다가구"
"1167","강원특별자치도 춘천시 효자동","1**","8m미만","38.00","월세","202507","29","300","31","1993","미려골길25번길","202508~202708","신규","-","","","단독다가구"
"1168","강원특별자치도 춘천시 효자동","1**","8m미만","20.00","월세","202507","29","1,000","30","2003","백령로61번길","202508~202608","신규","-","","","단독다가구"
"1169","강원특별자치도 춘천시 효자동","5**","8m미만","50.58","월세","202507","29","500","55","1976","효자상길","202508~202708","신규","-","","","단독다가구"
"1170","강원특별자치도 춘천시 효자동","1**","8m미만","49.00","월세","202507","29","300","45","1994","미려골길25번길","202507~202707","신규","-","","","단독다가구"
"1171","강원특별자치도 춘천시 효자동","7**","12m미만","25.00","월세","202507","28","300","30","2011","남춘로51번길","202508~202608","신규","-","","","단독다가구"
"1172","강원특별자치도 춘천시 효자동","1**","12m미만","23.00","월세","202507","28","300","40","2018","둥지길","202507~202607","신규","-","","","단독다가구"
"1173","강원특별자치도 춘천시 효자동","2**","8m미만","27.00","월세","202507","25","100","38","2016","공지로242번길","202507~202607","신규","-","","","단독다가구"
"1174","강원특별자치도 춘천시 효자동","6**","25m미만","20.00","월세","202507","25","200","30","2011","서부대성로173번길","202508~202602","신규","-","","","단독다가구"
"1175","강원특별자치도 춘천시 효자동","6**","12m미만","47.40","월세","202507","25","500","68","2017","효평길","202507~202607","신규","-","","","단독다가구"
"1176","강원특별자치도 춘천시 효자동","4**","8m미만","64.75","월세","202507","25","1,000","40","1997","효자로73번길","202507~202607","신규","-","","","단독다가구"
"1177","강원특별자치도 춘천시 효자동","7**","8m미만","224.54","월세","202507","25","50","50","","서부대성로206번길","202507~202607","신규","-","","","단독다가구"
"1178","강원특별자치도 춘천시 효자동","1**","8m미만","22.00","월세","202507","24","1,000","40","","도화길","202508~202707","신규","-","","","단독다가구"
"1179","강원특별자치도 춘천시 효자동","1**","8m미만","24.00","월세","202507","24","200","34","2018","백령로67번길","202508~202712","신규","-","","","단독다가구"
"1180","강원특별자치도 춘천시 효자동","6**","12m미만","28.00","월세","202507","24","300","38","2012","춘천로68번길","202507~202607","신규","-","","","단독다가구"
"1181","강원특별자치도 춘천시 효자동","7**","8m미만","16.84","월세","202507","24","100","22","1996","백령로107번길","202507~202607","신규","-","","","단독다가구"
"1182","강원특별자치도 춘천시 효자동","6**","12m미만","30.00","월세","202507","24","300","48","2015","춘천로204번길","202508~202608","신규","-","","","단독다가구"
"1183","강원특별자치도 춘천시 효자동","7**","8m미만","27.00","월세","202507","24","200","30","2002","백령로107번길","202508~202608","신규","-","","","단독다가구"
"1184","강원특별자치도 춘천시 효자동","7**","12m미만","28.00","월세","202507","23","300","50","2017","공지로307번길","202508~202608","신규","-","","","단독다가구"
"1185","강원특별자치도 춘천시 효자동","2*","25m미만","55.08","월세","202507","23","300","35","1994","백령로","202507~202607","신규","-","","","단독다가구"
"1186","강원특별자치도 춘천시 효자동","6**","8m미만","30.00","월세","202507","22","300","37","2014","효자로150번길","202507~202607","신규","-","","","단독다가구"
"1187","강원특별자치도 춘천시 효자동","1**","8m미만","110.41","월세","202507","22","1,000","60","1995","서부대성로184번길","202508~202708","신규","-","","","단독다가구"
"1188","강원특별자치도 춘천시 효자동","1**","8m미만","26.00","월세","202507","22","300","36","1996","백령로23번길","202508~202608","신규","-","","","단독다가구"
"1189","강원특별자치도 춘천시 효자동","7**","12m미만","23.14","월세","202507","22","200","50","1994","효평길","202507~202511","신규","-","","","단독다가구"
"1190","강원특별자치도 춘천시 효자동","4**","8m미만","45.20","월세","202507","21","60","24","2020","새마을길14번길","202507~202709","신규","-","","","단독다가구"
"1191","강원특별자치도 춘천시 효자동","3**","8m미만","26.00","월세","202507","21","300","30","2017","공지로252번길","202508~202608","신규","-","","","단독다가구"
"1192","강원특별자치도 춘천시 효자동","7**","8m미만","30.00","월세","202507","21","300","50","2023","백령로107번길","202508~202608","신규","-","","","단독다가구"
"1193","강원특별자치도 춘천시 효자동","6**","12m미만","24.00","월세","202507","21","300","30","2016","효자로150번길","202507~202607","신규","-","","","단독다가구"
"1194","강원특별자치도 춘천시 효자동","6**","8m미만","33.00","월세","202507","21","300","39","2002","백령로147번길","202507~202607","신규","-","","","단독다가구"
"1195","강원특별자치도 춘천시 효자동","1**","8m미만","25.00","월세","202507","21","300","36","2016","백령로67번길","202507~202602","신규","-","","","단독다가구"
"1196","강원특별자치도 춘천시 효자동","6**","8m미만","71.16","월세","202507","21","902","28","2019","서부대성로173번길","202507~202709","신규","-","","","단독다가구"
"1197","강원특별자치도 춘천시 효자동","1**","8m미만","32.36","월세","202507","21","60","18","2020","법원뒷길","202507~202709","신규","-","","","단독다가구"
